date,Aquaman,Barbara Gordon,Barry Allen (The Flash),Batman,Beast,Black Canary,Black Lightning,Black Panther,Black Widow,Blade,Blue Beetle,Booster Gold,Bucky Barnes,Captain America,Captain Britain,Captain Marvel,Catwoman,Cerebus,Cyclops,Daredevil,Dashiell Bad Horse,Deadpool,Dick Grayson (Robin),Donna Troy,Dr. Strange,Dream of the Endless,Elijah Snow,Fone Bone,Gambit,Ghost Rider,Green Arrow,Groo,Hal Jordan (Green Lantern),Hank Pym (Ant-Man),Hawkeye,Hawkman,Hellboy,Human Torch,Invisible Woman,Iron Fist,Iron Man,James Gordon,Jean Grey,Jesse Custer,John Constantine,John Stewart (Green Lantern),Jonah Hex,Judge Dredd,Ka-Zar,Kitty Pryde,Luke Cage,Martian Manhunter,Marv,Michonne,Mitchell Hundred,Moon Knight,Nick Fury,Nightcrawler,Nova,Professor X,Punisher,Raphael,Reed Richards,Renee Montoya,Rick Grimes,Rorschach,Savage Dragon,Scott Pilgrim,Sgt. Rock,She-Hulk,Silver Surfer,Spawn,Spider-Man,Spider Jerusalem,Storm,Sub-Mariner,Superboy,Supergirl,Superman,Swamp Thing,The Atom,The Crow,The Falcon,The Hulk,The Rocketeer,The Spectre,The Spirit,The Thing,The Tick,Thor,Tim Drake (Robin),Usagi Yojimbo,Wally West (The Flash),Wasp,Wildcat,Wolverine,Wonder Woman,Yorick Brown
2017-08-13,1,19,28,52,14,38,3,1,18,28,35,12,11,11,3,1,34,32,34,27,0,10,23,2,3,42,67,20,2,42,46,43,25,0,29,30,5,26,18,9,16,46,18,27,22,12,13,36,0,22,6,3,28,11,0,8,6,35,69,20,7,49,6,2,4,59,9,27,0,13,28,44,44,54,33,0,28,30,35,3,14,57,3,30,14,17,70,59,23,13,21,30,14,14,31,18,12,0
2017-08-20,1,11,33,48,14,34,3,1,18,28,33,20,10,10,10,0,36,64,36,49,0,5,3,1,4,28,33,20,2,39,40,13,17,0,32,33,8,46,22,12,15,37,16,21,29,12,31,36,0,15,8,3,24,7,0,7,4,32,76,14,10,49,9,0,3,65,9,24,24,13,21,44,37,27,58,18,33,27,32,3,19,57,3,28,16,14,70,58,80,11,43,30,8,15,100,17,12,0
2017-08-27,1,23,52,45,14,37,3,1,16,28,33,14,7,9,13,1,37,76,35,29,0,5,14,2,2,0,0,0,2,32,38,53,33,0,46,28,10,35,21,7,13,32,21,64,23,8,66,33,37,11,5,2,28,14,0,8,4,25,75,22,7,50,6,2,3,71,18,21,24,5,31,46,33,0,64,0,27,27,31,3,29,61,3,24,20,14,72,56,100,10,43,10,19,15,49,18,15,0
2017-09-03,1,21,21,46,13,45,4,1,17,28,33,21,13,10,10,0,36,25,37,21,0,5,11,1,4,0,0,0,2,34,33,71,33,0,44,25,5,19,24,5,12,26,15,21,21,8,32,33,0,23,4,3,31,12,0,6,4,31,70,21,7,46,5,6,3,72,5,24,0,12,29,46,30,13,100,0,32,25,32,4,38,67,3,23,21,10,70,62,63,12,21,25,8,13,40,17,16,0
2017-09-10,1,23,16,42,14,46,3,1,14,29,29,10,6,8,10,1,41,49,38,15,0,4,11,1,4,13,0,39,2,38,34,67,16,0,45,29,16,38,16,4,12,40,17,36,23,4,51,28,0,13,3,3,35,14,0,5,4,38,74,16,6,46,9,0,4,64,12,19,24,10,23,45,31,0,83,18,24,23,29,5,46,67,4,21,28,33,74,66,48,12,21,29,5,11,33,17,14,0
2017-09-17,1,16,27,45,15,37,7,1,17,31,29,14,8,8,11,1,41,80,37,15,0,4,17,1,4,0,0,0,2,37,39,29,41,0,42,23,8,21,12,3,12,45,16,10,26,27,18,25,36,16,2,2,30,13,51,4,4,28,76,21,14,53,6,2,4,65,12,18,24,5,21,41,27,26,47,18,22,23,29,2,49,61,3,22,19,74,75,68,32,11,48,39,16,10,33,16,16,0
2017-09-24,1,31,25,44,16,41,4,1,16,43,33,6,8,8,13,0,40,37,40,13,0,5,8,2,3,0,33,39,2,35,43,38,41,0,50,27,7,23,21,3,12,46,15,0,33,12,17,39,18,6,2,3,25,15,0,6,4,24,78,20,9,54,14,0,3,57,5,19,0,7,21,41,37,13,32,0,40,27,31,3,50,66,3,23,19,72,75,68,26,13,28,5,21,11,34,18,15,0
2017-10-01,1,29,23,47,14,33,4,1,16,89,25,12,6,8,3,0,47,31,50,11,0,4,3,1,4,13,32,39,2,32,39,41,40,0,46,20,5,34,16,2,13,46,16,5,27,4,15,36,0,12,2,3,28,15,0,6,3,27,74,17,8,48,1,2,4,53,10,17,0,5,22,40,34,13,52,0,26,29,29,4,50,67,3,21,6,79,77,65,21,14,21,14,13,10,37,19,14,52
2017-10-08,1,21,48,48,14,41,6,1,18,100,29,9,8,8,5,0,50,56,50,10,0,5,6,2,2,13,32,0,3,36,47,45,16,0,36,23,5,21,17,3,16,39,17,16,32,8,18,31,18,12,2,2,36,17,0,6,3,21,76,15,8,46,11,0,5,68,5,22,0,2,26,38,29,40,42,18,26,55,35,3,49,74,4,24,21,79,86,68,22,21,21,29,21,9,39,18,16,0
2017-10-15,1,17,41,46,13,35,4,4,18,65,39,15,7,9,13,1,58,31,47,9,0,5,8,1,4,13,0,0,2,31,65,48,40,0,39,31,5,34,16,2,15,100,16,21,41,12,15,45,18,22,2,2,44,19,0,5,3,28,79,21,8,47,7,4,5,65,14,17,24,7,32,39,31,13,62,0,27,51,33,4,46,64,4,26,15,67,80,67,24,27,55,34,42,8,32,19,13,0
2017-10-22,1,18,42,48,13,42,3,2,18,50,26,12,7,8,5,1,73,60,47,10,0,5,8,3,4,0,63,19,2,35,62,50,24,21,41,33,8,17,22,2,13,50,18,35,35,8,34,40,0,5,2,4,46,34,50,5,5,36,75,24,7,49,10,2,11,62,5,20,23,10,20,41,29,39,36,0,30,44,35,2,47,70,3,28,19,66,85,68,20,54,61,24,42,8,32,19,13,0
2017-10-29,1,20,33,49,13,40,4,1,17,40,27,9,7,10,5,1,61,72,44,9,0,5,24,1,5,0,0,19,2,33,61,50,16,0,54,35,9,33,14,2,14,47,13,5,37,8,21,28,0,7,1,3,50,22,0,5,4,24,76,19,6,45,10,0,7,60,5,16,23,10,28,39,30,0,35,17,26,43,37,4,44,85,3,26,22,77,81,68,19,98,34,19,23,7,30,17,12,0
2017-11-05,2,11,24,42,13,39,4,2,14,36,26,17,11,10,5,1,34,53,38,9,0,4,3,2,5,13,0,56,1,31,40,46,31,0,49,24,7,29,11,2,14,49,17,0,21,7,34,21,0,13,2,3,41,14,0,6,5,24,78,18,8,43,7,4,5,59,11,18,0,12,30,39,27,25,31,17,28,40,34,3,43,64,4,33,13,65,74,66,18,100,13,19,23,7,32,17,10,0
2017-11-12,4,20,50,51,13,44,3,2,15,33,30,12,10,10,8,1,31,47,49,14,0,8,26,3,4,13,0,19,2,34,43,43,39,0,43,26,11,22,14,2,14,50,16,25,35,15,33,25,0,18,2,7,40,16,0,6,4,28,82,21,44,45,7,6,4,57,15,17,0,26,23,37,24,25,29,0,17,44,51,3,42,80,4,27,15,68,78,65,21,61,7,28,13,6,35,18,14,0
2017-11-19,6,13,41,58,13,49,6,1,15,33,34,13,8,9,5,1,36,41,36,20,0,6,18,2,4,25,31,19,2,32,55,54,46,0,44,23,9,32,24,2,13,41,14,5,28,22,42,25,0,14,2,6,44,12,0,7,4,30,78,15,100,43,6,2,3,58,15,17,0,14,21,39,25,13,29,17,30,51,57,3,25,58,3,26,29,71,65,61,19,43,46,23,25,8,28,17,15,0
2017-11-26,3,11,48,53,13,52,6,3,16,30,30,22,15,13,6,2,40,41,41,18,0,5,21,2,5,13,0,0,2,33,59,36,62,0,38,30,8,36,20,2,16,38,14,15,29,15,34,37,0,7,2,5,56,14,0,10,7,39,80,21,62,41,11,4,4,57,13,16,0,9,50,37,27,13,31,17,32,70,47,2,37,69,3,30,11,65,81,65,15,37,40,37,20,8,32,19,11,0
2017-12-03,3,15,46,51,13,38,8,2,15,31,31,23,16,12,8,1,38,72,39,17,0,5,19,1,5,26,0,57,2,32,53,25,31,0,38,28,9,47,23,3,16,31,21,5,56,19,28,32,18,20,2,5,55,18,50,8,7,30,81,23,41,50,10,2,5,58,10,25,23,7,37,40,26,0,35,17,26,62,39,3,41,70,3,30,9,71,75,65,19,32,47,0,28,6,28,18,10,0
2017-12-10,2,12,37,48,14,33,7,2,12,31,32,18,9,11,6,1,34,6,48,22,0,6,11,1,4,0,0,38,2,34,49,31,31,0,32,44,7,41,18,2,14,46,18,20,38,7,23,38,18,15,2,3,49,20,50,8,6,30,75,30,30,50,13,4,6,55,10,24,0,2,36,40,28,38,34,17,31,41,36,3,40,69,4,26,15,57,75,66,18,27,33,42,34,6,31,23,9,0
2017-12-17,1,13,29,45,13,32,6,2,13,30,21,11,11,10,5,1,34,31,39,15,0,5,17,1,4,13,0,39,2,52,37,73,40,0,31,36,6,44,23,2,13,48,12,15,28,19,15,34,0,12,2,3,49,12,0,6,5,31,73,18,24,47,8,2,5,51,10,25,0,15,29,48,26,26,33,0,30,33,33,3,26,58,5,26,17,59,72,59,13,26,21,29,11,5,23,23,8,0
2017-12-24,2,13,29,50,17,35,8,2,14,44,29,18,12,10,9,1,45,52,33,16,0,6,9,1,4,29,69,0,2,35,45,51,17,0,41,46,6,25,36,2,15,52,22,11,23,12,17,44,19,12,2,5,58,12,0,7,5,36,76,24,22,55,5,2,4,70,13,25,0,16,29,53,29,0,36,19,27,35,37,3,8,46,5,29,10,73,68,58,13,29,44,31,11,5,29,22,11,0
2017-12-31,2,17,36,48,15,35,11,3,14,44,29,16,14,10,11,1,39,74,41,16,0,7,14,3,3,0,32,0,2,34,48,38,16,0,33,29,6,19,12,2,15,43,18,5,28,4,37,38,0,12,2,3,47,16,0,8,7,33,79,18,20,48,5,4,3,57,24,25,0,15,26,51,28,26,65,18,35,38,34,3,16,63,4,29,11,100,67,60,15,26,21,34,19,6,29,22,9,0
2018-01-07,1,16,28,45,13,36,21,7,15,35,26,15,9,9,5,1,41,35,38,13,0,6,8,3,3,0,0,0,3,31,46,45,8,0,27,36,7,28,14,2,12,50,15,19,37,15,49,39,0,47,2,2,38,11,0,5,4,29,98,20,15,100,4,4,4,58,19,20,0,7,29,44,26,25,39,17,49,36,34,3,26,77,4,25,11,72,71,60,13,22,26,27,5,9,36,21,8,0
2018-01-14,1,12,48,45,12,36,88,5,15,35,24,12,9,8,11,1,38,28,42,13,0,5,10,3,2,0,60,36,2,32,41,24,37,0,27,19,7,27,18,2,12,40,16,5,22,14,23,37,0,24,2,4,37,10,0,5,4,27,78,17,13,53,6,6,3,60,11,19,0,11,24,47,26,37,44,0,53,52,30,2,28,66,4,22,12,69,71,59,15,23,32,18,15,8,33,19,7,0
2018-01-21,1,13,36,45,13,30,100,6,13,35,33,15,12,8,5,2,37,98,60,12,0,5,8,1,3,13,61,37,2,34,41,54,8,0,26,19,6,34,10,2,12,50,13,10,23,7,21,25,0,22,2,2,30,8,0,4,5,29,80,15,12,50,5,4,2,63,11,18,0,7,35,42,23,25,34,0,37,48,31,2,32,65,3,27,20,62,75,63,15,37,26,36,5,7,36,18,7,0
2018-01-28,1,15,30,42,12,31,72,15,13,34,25,10,12,9,3,1,42,35,76,11,0,5,0,1,4,0,0,18,2,36,37,39,53,0,30,29,5,34,17,2,13,62,15,15,26,11,34,32,17,11,2,2,31,12,0,6,4,43,75,17,11,43,7,6,3,66,5,28,0,7,24,42,23,0,30,33,31,42,30,3,33,66,3,24,16,51,78,62,14,29,26,23,7,16,35,17,7,0
2018-02-04,1,11,13,42,12,23,48,23,13,34,26,11,16,10,14,1,44,40,66,10,0,10,10,1,3,0,0,0,2,33,36,41,15,0,31,17,6,32,17,2,15,37,11,5,23,11,34,35,17,8,2,2,30,13,0,7,5,37,73,13,11,50,3,2,3,64,6,26,0,14,29,42,25,49,35,0,29,43,31,2,31,59,17,29,16,47,74,60,12,25,32,27,12,8,32,19,7,0
2018-02-11,1,12,26,44,12,35,50,71,14,33,23,17,23,12,9,1,35,47,66,10,0,7,5,1,5,13,0,56,2,31,37,54,23,20,27,19,6,44,16,2,15,39,15,15,55,11,17,22,17,34,2,2,33,21,0,5,6,31,73,22,10,49,5,4,3,65,8,34,0,5,45,48,26,13,33,17,28,37,33,4,29,61,5,26,16,42,74,62,14,24,33,32,13,7,28,17,10,0
2018-02-18,2,15,30,42,13,30,38,100,14,32,29,17,44,14,12,1,36,34,63,11,0,6,10,1,7,100,30,0,2,33,39,50,23,0,29,36,7,81,15,2,17,40,15,5,31,18,21,42,34,15,2,3,47,29,48,6,6,29,76,18,10,45,10,4,3,81,11,34,0,11,26,45,28,12,33,0,39,31,32,2,26,66,4,29,18,50,78,64,27,28,13,68,12,8,30,18,9,0
2018-02-25,1,13,31,40,16,31,36,53,14,30,27,12,21,13,3,1,36,28,51,11,0,5,10,2,6,25,30,0,2,32,40,52,22,0,29,35,6,51,13,2,16,31,14,5,24,7,28,29,17,16,2,3,32,34,0,6,7,26,79,24,10,46,11,4,6,57,12,25,22,7,51,40,26,36,52,32,34,31,31,4,26,71,4,31,23,47,78,65,44,28,13,22,12,8,33,17,8,0
2018-03-04,1,16,27,39,13,24,34,36,15,32,28,13,27,13,9,1,27,45,47,12,0,6,13,3,4,25,30,18,2,35,38,38,45,0,24,39,9,41,11,2,16,34,15,5,32,25,20,29,0,11,2,2,30,30,0,8,6,26,79,21,9,45,8,4,4,65,9,23,0,13,46,39,28,12,50,48,39,29,29,3,26,71,3,28,14,49,78,61,26,27,25,27,22,7,34,15,10,0
2018-03-11,2,8,36,41,14,25,32,27,14,28,36,18,19,13,13,1,29,74,55,13,0,6,5,1,5,0,30,18,2,38,37,65,60,0,37,27,6,37,13,2,18,34,15,14,24,11,23,29,17,18,3,2,38,16,0,7,8,28,77,21,9,51,12,6,6,57,9,23,0,11,28,40,27,24,37,49,36,29,32,3,25,64,3,33,16,48,73,60,19,26,32,27,25,7,33,17,8,0
2018-03-18,1,9,25,38,13,29,32,22,15,27,41,11,25,16,10,2,32,57,51,13,0,12,3,1,7,25,0,54,2,44,34,26,15,0,37,15,6,33,15,2,18,40,14,5,53,4,15,43,17,11,3,3,34,15,0,7,9,26,79,17,8,48,9,2,4,61,9,22,0,9,81,44,26,37,43,33,24,28,34,3,23,65,3,34,12,47,67,58,19,24,26,13,10,8,31,17,7,0
2018-03-25,2,22,11,43,12,29,29,19,17,28,25,8,22,14,11,2,33,59,41,11,0,10,5,2,6,26,0,0,2,43,47,52,8,0,33,43,6,30,18,3,18,45,15,0,34,11,11,16,52,17,3,3,30,15,0,7,9,37,79,20,9,57,13,4,5,55,11,25,0,12,54,42,29,51,29,17,25,29,33,3,18,61,3,34,20,42,71,60,15,21,33,19,10,8,32,19,8,50
2018-04-01,1,14,26,39,11,33,27,16,15,27,25,10,20,14,5,2,32,35,42,12,0,8,16,2,7,0,0,18,2,44,38,54,23,0,41,21,6,46,16,2,18,45,17,15,30,7,16,26,0,18,2,2,31,14,0,4,8,39,78,19,8,46,14,2,5,68,5,26,0,21,34,47,29,37,30,17,36,28,31,3,20,65,3,33,9,49,68,61,17,19,7,41,18,8,33,17,7,0
2018-04-08,1,25,27,37,11,26,25,14,15,26,25,16,18,13,3,1,33,40,43,11,0,8,10,2,6,12,0,18,2,37,37,44,75,0,32,23,6,28,16,2,16,34,19,10,33,0,34,28,17,17,2,3,39,13,0,5,6,34,78,19,7,46,18,6,4,56,19,21,22,11,36,39,28,12,33,0,20,27,30,4,23,69,4,34,19,47,72,62,18,17,32,27,7,8,28,17,6,0
2018-04-15,1,21,23,36,11,29,32,13,15,26,30,6,20,13,6,1,33,52,42,11,0,13,8,2,3,0,0,55,2,30,39,39,23,0,33,21,4,28,13,2,17,32,16,5,36,11,22,24,0,12,1,2,36,16,0,5,7,34,79,24,7,45,8,4,6,65,13,22,0,14,28,40,26,12,34,0,33,33,35,3,26,68,3,36,7,42,77,60,16,17,13,36,15,9,28,19,6,49
2018-04-22,2,17,26,42,11,27,36,19,24,25,26,10,41,26,17,25,32,64,44,12,0,14,3,1,12,25,31,0,2,34,38,48,69,0,62,15,5,44,13,2,27,43,22,0,32,11,50,27,0,20,2,2,53,16,48,11,58,28,81,19,6,49,20,2,3,65,11,19,22,12,57,42,32,12,29,66,22,32,32,2,24,69,3,51,9,48,75,60,19,30,46,14,8,15,31,19,6,49
2018-04-29,2,13,24,42,11,26,40,25,37,26,38,23,71,38,21,44,32,41,46,12,0,22,21,3,27,38,0,37,3,37,39,93,31,20,76,45,8,60,16,2,40,42,21,5,26,18,30,33,51,22,2,4,45,23,0,8,100,34,76,28,7,50,24,0,2,65,5,23,0,14,81,41,36,12,34,17,24,34,34,6,23,79,4,84,13,33,77,59,20,48,13,32,5,29,32,22,7,50
2018-05-06,1,19,30,38,11,21,31,22,33,26,29,22,52,30,29,19,36,17,49,12,87,31,13,2,17,25,30,73,2,36,40,72,38,0,53,23,8,50,16,2,36,43,19,5,35,15,23,32,17,24,3,3,41,21,0,7,43,33,78,20,8,49,10,4,2,58,14,23,0,18,70,42,34,25,39,17,29,35,33,4,23,95,4,65,5,38,74,61,22,37,0,27,15,17,31,21,6,0
2018-05-13,1,17,17,37,11,22,24,17,25,25,25,16,42,24,23,10,36,40,43,12,0,97,15,1,14,13,0,18,2,39,40,77,38,20,39,21,7,37,11,2,28,55,20,14,19,14,54,36,17,18,2,3,43,16,0,8,26,26,77,31,7,46,14,4,3,62,100,20,22,14,58,38,30,12,35,16,26,32,34,2,20,84,3,52,21,36,83,58,22,29,19,32,10,14,30,22,6,0
2018-05-20,1,14,43,37,11,30,20,13,22,26,26,9,29,20,19,6,37,29,50,13,0,100,11,2,11,13,0,0,2,38,54,24,54,0,36,32,6,46,13,2,25,52,21,15,27,4,42,38,17,22,2,3,38,14,49,8,14,30,76,39,7,44,11,2,2,63,36,22,0,33,43,38,34,0,41,0,29,33,30,3,21,71,3,42,11,41,79,59,25,23,13,32,5,16,29,29,6,100
2018-05-27,1,14,30,36,11,23,19,10,21,27,43,20,29,16,48,4,35,18,43,13,0,56,16,1,6,0,31,74,2,37,50,51,0,0,32,30,6,36,13,3,23,49,21,5,33,11,28,36,0,23,2,2,50,16,0,6,11,32,77,33,8,47,15,10,9,58,11,22,0,28,49,65,38,25,45,17,31,38,30,4,18,93,4,36,23,41,69,56,23,21,20,28,13,17,30,23,6,50
2018-06-03,1,14,28,37,10,28,15,7,21,29,34,14,28,14,14,3,36,47,41,11,0,34,8,2,7,13,0,19,2,37,47,48,23,0,31,23,5,24,15,3,20,44,20,5,27,7,30,37,17,15,2,2,35,10,0,7,12,28,78,18,7,48,9,4,5,68,13,20,0,5,32,45,38,38,31,17,29,42,32,4,18,75,3,33,23,43,68,57,21,23,26,14,13,20,30,21,6,0
2018-06-10,2,16,19,35,11,28,14,7,20,28,29,12,26,12,12,3,32,51,38,11,0,26,8,3,6,37,59,0,2,37,40,76,52,0,29,56,5,25,14,2,18,37,14,0,21,4,19,30,0,21,3,3,35,11,0,6,9,25,78,23,6,49,11,2,3,59,9,18,22,11,38,42,41,0,34,16,32,39,32,3,17,58,3,32,23,37,73,55,20,22,32,9,10,20,29,18,7,48
2018-06-17,2,14,25,32,10,29,14,6,18,26,26,20,21,11,8,3,26,34,34,10,0,19,3,2,4,38,0,36,2,28,32,71,30,0,26,34,4,30,20,2,18,39,15,14,28,7,18,24,17,31,14,3,34,8,0,7,8,26,71,24,6,47,9,4,3,95,10,18,0,9,37,46,34,37,28,0,24,46,33,4,16,59,3,32,14,33,69,53,17,17,13,32,12,23,25,16,6,0
2018-06-24,1,8,15,34,10,30,12,5,18,26,22,11,18,11,18,2,28,52,35,12,0,16,15,2,4,13,0,0,2,36,33,53,15,0,27,29,5,22,21,4,17,51,12,48,19,0,21,35,0,12,33,2,22,10,0,7,8,28,73,15,8,47,6,2,3,57,5,18,22,11,32,40,36,25,28,0,27,33,34,2,13,54,3,29,32,36,80,53,20,16,26,27,7,38,27,18,5,49
2018-07-01,1,18,19,35,11,20,10,5,19,25,32,20,19,13,27,3,35,40,37,11,0,15,5,2,4,0,0,0,2,41,38,66,15,0,27,13,4,22,8,3,16,39,13,15,20,18,32,34,17,16,19,2,25,7,48,6,7,33,69,25,7,55,14,6,3,51,13,19,0,2,35,42,35,25,31,0,27,33,30,4,12,55,3,30,5,36,67,52,20,15,45,18,25,95,27,15,6,0
2018-07-08,2,12,13,36,10,38,12,5,20,26,29,19,20,12,11,3,29,34,37,11,0,14,15,2,4,0,0,0,2,39,35,65,38,100,28,36,4,37,12,3,18,31,12,10,22,4,19,32,0,15,13,3,27,8,0,8,9,29,75,16,7,59,8,4,2,57,6,22,22,9,27,50,33,12,33,0,33,30,33,3,12,60,3,27,12,28,68,58,18,15,19,13,15,100,27,17,6,0
2018-07-15,7,15,26,38,11,35,12,4,19,26,36,22,23,11,17,3,30,47,35,12,0,13,13,4,4,0,0,56,2,41,36,33,31,21,29,22,5,22,14,3,16,28,14,35,26,11,21,30,0,23,10,3,34,7,0,6,6,30,82,19,8,69,11,40,4,52,7,20,0,0,35,48,33,25,30,51,22,26,30,3,11,63,3,30,27,37,74,57,16,16,53,23,15,71,27,16,5,0
2018-07-22,13,22,28,39,11,38,13,4,18,25,34,19,16,10,14,3,34,29,37,11,0,14,21,3,4,0,0,19,2,40,41,51,0,0,29,49,5,36,10,3,16,33,19,15,21,15,24,36,0,19,8,4,27,10,0,6,7,31,82,20,7,53,9,2,6,53,3,20,0,7,26,48,35,25,32,33,25,31,35,3,13,54,3,26,22,35,66,58,17,16,59,28,8,63,38,17,6,0
2018-07-29,4,11,21,39,10,36,11,4,19,26,33,17,18,11,11,5,36,41,48,11,88,15,23,1,5,0,0,0,2,37,41,60,23,20,28,25,5,16,14,3,17,29,20,19,25,18,17,28,0,12,6,4,26,10,0,6,14,30,83,19,6,52,11,2,4,61,11,21,0,18,29,47,39,62,31,0,46,27,36,3,13,58,3,33,18,39,69,56,17,17,0,27,0,55,31,17,5,49
2018-08-05,3,10,21,40,10,32,9,4,21,25,29,17,20,11,9,5,43,40,41,11,0,21,26,2,5,37,30,36,2,41,40,44,45,0,29,31,4,31,7,2,17,34,14,24,41,7,24,30,17,14,5,3,27,11,0,7,13,42,82,19,7,53,8,10,5,60,13,17,0,5,26,46,40,49,32,0,33,27,38,3,13,55,3,33,25,35,64,56,17,17,51,23,12,51,31,17,5,0
2018-08-12,3,14,26,40,11,35,10,4,20,26,30,12,19,11,6,5,44,40,35,10,0,21,16,1,6,0,30,18,6,36,36,36,23,0,31,21,4,28,13,3,18,34,13,49,30,22,24,32,0,16,4,2,31,7,0,7,15,34,84,23,6,50,10,8,3,63,8,18,0,7,37,42,45,0,30,0,28,23,35,3,14,52,3,30,9,33,70,57,18,17,19,23,15,43,30,17,5,49
2018-08-19,3,13,26,37,11,28,8,3,20,28,31,14,16,12,11,5,46,47,26,11,0,19,0,1,6,13,0,0,4,35,37,79,38,0,33,13,4,28,10,3,16,31,16,10,26,18,22,39,0,8,4,3,30,8,0,8,12,29,83,20,7,49,13,8,4,68,8,16,0,9,30,41,37,25,32,0,33,22,31,3,22,57,2,29,23,35,71,66,16,16,39,18,15,39,30,19,5,0
2018-08-26,3,11,21,38,10,32,9,3,18,26,24,14,13,11,18,4,40,40,35,10,0,17,10,2,4,13,61,0,4,43,35,71,15,0,54,25,4,24,15,3,17,31,14,29,34,22,30,33,17,11,4,2,25,8,0,6,9,26,82,22,6,48,2,2,3,68,6,18,0,2,34,48,40,12,31,0,26,22,31,2,34,57,3,29,14,29,77,60,15,15,26,27,10,35,35,18,5,0
2018-09-02,3,14,29,37,10,29,8,5,18,25,33,16,14,12,16,9,36,51,39,11,0,14,15,2,4,0,30,36,4,33,37,76,22,0,50,27,4,35,10,12,18,40,14,28,28,7,22,32,0,9,3,2,27,8,0,6,13,31,79,20,6,49,6,4,3,53,5,20,0,2,34,48,65,12,51,0,27,22,31,5,37,58,3,31,21,29,77,58,13,15,6,31,10,32,35,17,5,0
2018-09-09,3,15,23,38,10,29,7,5,18,24,27,15,15,10,100,5,38,72,41,15,0,12,10,1,4,12,0,35,4,38,30,43,22,19,48,30,4,38,11,26,17,39,16,5,32,14,33,32,16,12,4,2,31,9,46,7,9,24,82,17,6,50,9,6,6,62,8,19,21,11,32,40,82,12,77,0,19,23,41,5,49,60,3,29,9,30,76,61,14,14,37,13,5,24,28,17,5,0
2018-09-16,3,15,21,41,10,31,8,4,20,24,21,9,16,11,27,19,35,40,39,17,0,11,18,1,2,0,0,18,4,38,34,64,7,0,54,23,4,43,14,14,17,41,15,24,33,11,30,40,17,14,3,2,24,7,47,6,11,26,84,24,7,48,6,8,5,50,19,62,22,11,29,37,67,24,51,0,21,26,37,3,51,66,3,26,21,29,76,64,15,13,38,13,15,23,33,18,5,0
2018-09-23,2,17,25,38,11,35,8,3,19,23,14,10,14,10,22,5,41,51,36,16,0,10,8,1,4,12,0,36,4,35,36,67,30,0,44,27,5,37,10,9,16,43,29,9,37,4,26,36,17,10,3,1,31,9,0,7,6,30,82,23,6,48,15,9,7,61,14,76,22,11,26,39,52,48,35,16,23,22,30,4,53,61,3,23,19,29,75,62,15,13,31,9,7,21,35,18,5,0
2018-09-30,5,17,10,42,10,27,9,3,20,24,21,12,16,12,12,3,40,34,39,22,0,10,15,2,4,0,30,54,4,39,35,55,30,0,40,29,13,29,16,6,16,37,24,0,34,11,24,74,17,25,3,2,34,13,0,5,7,23,81,20,8,45,10,17,11,64,25,48,0,4,22,40,48,24,33,0,21,23,29,4,55,67,2,24,10,27,79,62,16,12,38,18,10,34,32,17,5,0
2018-10-07,5,12,27,38,10,24,22,4,19,24,21,15,15,10,7,3,48,40,41,22,0,9,13,1,3,0,30,18,3,39,37,61,30,0,43,14,9,25,10,8,17,37,17,19,28,11,29,43,33,16,3,2,21,16,0,5,7,24,78,20,7,43,6,8,17,65,14,33,22,11,20,35,47,24,61,0,27,29,28,4,43,64,4,26,21,32,76,62,15,12,38,13,20,29,33,16,5,0
2018-10-14,4,11,26,37,10,30,20,4,18,24,22,12,12,10,9,2,50,23,45,56,0,9,13,3,3,13,0,18,3,37,45,51,8,0,41,17,8,18,15,9,16,36,16,5,37,4,48,42,0,16,5,3,42,13,0,7,7,24,80,22,8,50,5,10,13,61,16,28,0,7,27,36,50,25,31,16,29,40,29,3,46,73,3,24,23,32,83,62,18,12,13,23,22,26,29,18,5,49
2018-10-21,4,12,35,39,11,32,19,4,20,23,17,13,10,9,3,2,62,45,42,100,0,8,18,4,3,12,30,0,3,34,54,58,7,0,41,17,5,19,15,5,14,44,18,29,39,7,43,36,17,10,6,2,38,16,47,7,6,37,78,23,9,44,12,8,19,61,12,26,0,11,22,36,44,12,29,16,34,37,33,2,45,76,3,20,14,31,82,64,15,12,25,13,10,20,33,18,6,0
2018-10-28,4,22,17,42,11,34,16,3,17,23,20,10,12,9,9,2,65,46,45,57,0,8,10,2,5,37,0,18,3,45,43,47,22,0,40,17,6,18,16,4,15,38,16,10,55,0,38,38,17,8,3,2,47,19,0,7,6,24,77,22,9,44,11,8,49,51,9,24,0,7,20,34,44,12,27,16,23,36,34,4,43,88,2,21,18,25,82,67,16,12,13,13,7,16,33,16,6,0
2018-11-04,4,10,25,35,11,25,15,3,14,23,16,9,16,8,7,2,31,34,38,38,0,7,5,1,3,12,0,18,3,32,46,43,37,0,40,20,4,19,11,3,14,41,13,5,31,4,21,41,0,11,2,2,33,19,0,5,5,24,78,19,8,45,10,0,100,86,12,25,0,7,21,40,44,12,27,16,26,32,29,4,41,60,3,25,9,23,73,65,15,12,19,9,12,14,35,15,4,0
